Codes:,Corporate general partners,Corporate limited partners,Individual general partners,Individual limited partners,Partnership general partners,Partnership limited partners,Tax-exempt organization general partners,Tax-exempt organization limited partners,Nominee and other general partners,Nominee and other limited partners
7132,-3567878035.73,2718625117.15,-2004560935.73,-3421692206.25,-2980037028.72,-1885338966.65,0.0,405482283.281,554522321.172,-7973642539.12
71321,-1783939017.86,1359312558.58,-1002280467.86,-1710846103.12,-1490018514.36,-942669483.326,0.0,202741141.64,277261160.586,-3986821269.56
713210,-1783939017.86,1359312558.58,-1002280467.86,-1710846103.12,-1490018514.36,-942669483.326,0.0,202741141.64,277261160.586,-3986821269.56
71329,-1783939017.86,1359312558.58,-1002280467.86,-1710846103.12,-1490018514.36,-942669483.326,0.0,202741141.64,277261160.586,-3986821269.56
713290,-1783939017.86,1359312558.58,-1002280467.86,-1710846103.12,-1490018514.36,-942669483.326,0.0,202741141.64,277261160.586,-3986821269.56
7139,-3567878035.73,2718625117.15,-2004560935.73,-3421692206.25,-2980037028.72,-1885338966.65,0.0,405482283.281,554522321.172,-7973642539.12
71391,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
713910,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
71392,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
713920,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
71393,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
713930,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
71394,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
713940,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
71395,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
713950,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
71399,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
713990,-594646339.288,453104186.192,-334093489.288,-570282034.375,-496672838.12,-314223161.109,0.0,67580380.5468,92420386.862,-1328940423.19
72,299424992.998,678609000.0,312016000.0,3639787007.0,525292000.0,456357992.998,1488000.0,46646992.9985,1932007.00154,349721000.0
721,470917572.939,1067275313.44,490719949.483,5724437516.68,826147581.225,717732331.9,2340236.67001,73363577.6618,3038544.10734,550020099.78
7211,156972524.313,355758437.813,163573316.494,1908145838.89,275382527.075,239244110.633,780078.890003,24454525.8873,1012848.03578,183340033.26
72111,52324174.771,118586145.938,54524438.8314,636048612.964,91794175.6917,79748036.8778,260026.296668,8151508.62909,337616.011927,61113344.42
721110,52324174.771,118586145.938,54524438.8314,636048612.964,91794175.6917,79748036.8778,260026.296668,8151508.62909,337616.011927,61113344.42
72112,52324174.771,118586145.938,54524438.8314,636048612.964,91794175.6917,79748036.8778,260026.296668,8151508.62909,337616.011927,61113344.42
721120,52324174.771,118586145.938,54524438.8314,636048612.964,91794175.6917,79748036.8778,260026.296668,8151508.62909,337616.011927,61113344.42
72119,52324174.771,118586145.938,54524438.8314,636048612.964,91794175.6917,79748036.8778,260026.296668,8151508.62909,337616.011927,61113344.42
721191,26162087.3855,59293072.9689,27262219.4157,318024306.482,45897087.8458,39874018.4389,130013.148334,4075754.31454,168808.005963,30556672.21
721199,26162087.3855,59293072.9689,27262219.4157,318024306.482,45897087.8458,39874018.4389,130013.148334,4075754.31454,168808.005963,30556672.21
7212,156972524.313,355758437.813,163573316.494,1908145838.89,275382527.075,239244110.633,780078.890003,24454525.8873,1012848.03578,183340033.26
72121,156972524.313,355758437.813,163573316.494,1908145838.89,275382527.075,239244110.633,780078.890003,24454525.8873,1012848.03578,183340033.26
721211,78486262.1564,177879218.907,81786658.2471,954072919.446,137691263.538,119622055.317,390039.445002,12227262.9436,506424.01789,91670016.63
721214,78486262.1564,177879218.907,81786658.2471,954072919.446,137691263.538,119622055.317,390039.445002,12227262.9436,506424.01789,91670016.63
7213,156972524.313,355758437.813,163573316.494,1908145838.89,275382527.075,239244110.633,780078.890003,24454525.8873,1012848.03578,183340033.26
72131,156972524.313,355758437.813,163573316.494,1908145838.89,275382527.075,239244110.633,780078.890003,24454525.8873,1012848.03578,183340033.26
721310,156972524.313,355758437.813,163573316.494,1908145838.89,275382527.075,239244110.633,780078.890003,24454525.8873,1012848.03578,183340033.26
722,-171492579.94,-388666313.44,-178703949.483,-2084650509.67,-300855581.225,-261374338.902,-852236.67001,-26716584.6633,-1106537.1058,-200299099.78
7223,-57164193.3134,-129555437.813,-59567983.1608,-694883503.225,-100285193.742,-87124779.6339,-284078.890003,-8905528.2211,-368845.701933,-66766366.5934
72231,-19054731.1045,-43185145.9378,-19855994.3869,-231627834.408,-33428397.9139,-29041593.2113,-94692.9633345,-2968509.40703,-122948.567311,-22255455.5311
722310,-19054731.1045,-43185145.9378,-19855994.3869,-231627834.408,-33428397.9139,-29041593.2113,-94692.9633345,-2968509.40703,-122948.567311,-22255455.5311
72232,-19054731.1045,-43185145.9378,-19855994.3869,-231627834.408,-33428397.9139,-29041593.2113,-94692.9633345,-2968509.40703,-122948.567311,-22255455.5311
722320,-19054731.1045,-43185145.9378,-19855994.3869,-231627834.408,-33428397.9139,-29041593.2113,-94692.9633345,-2968509.40703,-122948.567311,-22255455.5311
72233,-19054731.1045,-43185145.9378,-19855994.3869,-231627834.408,-33428397.9139,-29041593.2113,-94692.9633345,-2968509.40703,-122948.567311,-22255455.5311
722330,-19054731.1045,-43185145.9378,-19855994.3869,-231627834.408,-33428397.9139,-29041593.2113,-94692.9633345,-2968509.40703,-122948.567311,-22255455.5311
7224,-57164193.3134,-129555437.813,-59567983.1608,-694883503.225,-100285193.742,-87124779.6339,-284078.890003,-8905528.2211,-368845.701933,-66766366.5934
72241,-57164193.3134,-129555437.813,-59567983.1608,-694883503.225,-100285193.742,-87124779.6339,-284078.890003,-8905528.2211,-368845.701933,-66766366.5934
722410,-57164193.3134,-129555437.813,-59567983.1608,-694883503.225,-100285193.742,-87124779.6339,-284078.890003,-8905528.2211,-368845.701933,-66766366.5934
7225,-57164193.3134,-129555437.813,-59567983.1608,-694883503.225,-100285193.742,-87124779.6339,-284078.890003,-8905528.2211,-368845.701933,-66766366.5934
72251,-57164193.3134,-129555437.813,-59567983.1608,-694883503.225,-100285193.742,-87124779.6339,-284078.890003,-8905528.2211,-368845.701933,-66766366.5934
722511,-14291048.3283,-32388859.4534,-14891995.7902,-173720875.806,-25071298.4354,-21781194.9085,-71019.7225009,-2226382.05528,-92211.4254833,-16691591.6483
722513,-14291048.3283,-32388859.4534,-14891995.7902,-173720875.806,-25071298.4354,-21781194.9085,-71019.7225009,-2226382.05528,-92211.4254833,-16691591.6483
722514,-14291048.3283,-32388859.4534,-14891995.7902,-173720875.806,-25071298.4354,-21781194.9085,-71019.7225009,-2226382.05528,-92211.4254833,-16691591.6483
722515,-14291048.3283,-32388859.4534,-14891995.7902,-173720875.806,-25071298.4354,-21781194.9085,-71019.7225009,-2226382.05528,-92211.4254833,-16691591.6483
81,60367990.6474,182980000.0,525735000.0,1093046009.35,-22754000.0,391327990.647,0.0,-1497009.35259,9.35259085984,9464000.0
811,31714365.4104,96128668.8618,276195243.874,574232472.859,-11953829.5512,205584429.059,0.0,-786454.893093,4.91339004134,4971918.90976
8111,13591362.3815,41196459.6121,118364961.713,246090423.972,-5122878.13976,88104316.1099,0.0,-337039.487009,2.10565980777,2130742.67007
81111,4530454.12717,13732153.204,39454987.2375,82030141.3241,-1707626.04659,29368105.37,0.0,-112346.49567,0.70188660259,710247.556689
811111,1132613.53179,3433038.30101,9863746.80938,20507535.331,-426906.511647,7342026.34249,0.0,-28086.6239174,0.175471650648,177561.889172
811112,1132613.53179,3433038.30101,9863746.80938,20507535.331,-426906.511647,7342026.34249,0.0,-28086.6239174,0.175471650648,177561.889172
811113,1132613.53179,3433038.30101,9863746.80938,20507535.331,-426906.511647,7342026.34249,0.0,-28086.6239174,0.175471650648,177561.889172
811118,1132613.53179,3433038.30101,9863746.80938,20507535.331,-426906.511647,7342026.34249,0.0,-28086.6239174,0.175471650648,177561.889172
81112,4530454.12717,13732153.204,39454987.2375,82030141.3241,-1707626.04659,29368105.37,0.0,-112346.49567,0.70188660259,710247.556689
811121,2265227.06359,6866076.60201,19727493.6188,41015070.662,-853813.023293,14684052.685,0.0,-56173.2478348,0.350943301295,355123.778344
811122,2265227.06359,6866076.60201,19727493.6188,41015070.662,-853813.023293,14684052.685,0.0,-56173.2478348,0.350943301295,355123.778344
81119,4530454.12717,13732153.204,39454987.2375,82030141.3241,-1707626.04659,29368105.37,0.0,-112346.49567,0.70188660259,710247.556689
811191,1510151.37572,4577384.40134,13151662.4125,27343380.4414,-569208.682196,9789368.45665,0.0,-37448.8318899,0.233962200863,236749.185563
811192,1510151.37572,4577384.40134,13151662.4125,27343380.4414,-569208.682196,9789368.45665,0.0,-37448.8318899,0.233962200863,236749.185563
811198,1510151.37572,4577384.40134,13151662.4125,27343380.4414,-569208.682196,9789368.45665,0.0,-37448.8318899,0.233962200863,236749.185563
8112,6041001.00963,18310736.4166,52610094.0538,109380682.962,-2276983.80382,39160037.6498,0.0,-149805.135361,0.935910077858,947058.746564
81121,6041001.00963,18310736.4166,52610094.0538,109380682.962,-2276983.80382,39160037.6498,0.0,-149805.135361,0.935910077858,947058.746564
811211,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
811212,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
811213,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
811219,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
8113,6041001.00963,18310736.4166,52610094.0538,109380682.962,-2276983.80382,39160037.6498,0.0,-149805.135361,0.935910077858,947058.746564
81131,6041001.00963,18310736.4166,52610094.0538,109380682.962,-2276983.80382,39160037.6498,0.0,-149805.135361,0.935910077858,947058.746564
811310,6041001.00963,18310736.4166,52610094.0538,109380682.962,-2276983.80382,39160037.6498,0.0,-149805.135361,0.935910077858,947058.746564
8114,6041001.00963,18310736.4166,52610094.0538,109380682.962,-2276983.80382,39160037.6498,0.0,-149805.135361,0.935910077858,947058.746564
81141,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
811411,755125.126204,2288842.05207,6576261.75672,13672585.3703,-284622.975477,4895004.70623,0.0,-18725.6419202,0.116988759732,118382.343321
811412,755125.126204,2288842.05207,6576261.75672,13672585.3703,-284622.975477,4895004.70623,0.0,-18725.6419202,0.116988759732,118382.343321
81142,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
811420,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
81143,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
811430,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
81149,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
811490,1510250.25241,4577684.10414,13152523.5134,27345170.7406,-569245.950954,9790009.41246,0.0,-37451.2838403,0.233977519464,236764.686641
812,15243949.6701,46205578.1669,132757075.295,276012803.722,-5745773.99502,98817007.6552,0.0,-378020.453917,2.36168908098,2389821.79348
8121,3810987.41753,11551394.5417,33189268.8239,69003200.9306,-1436443.49876,24704251.9138,0.0,-94505.1134792,0.590422270244,597455.448371
81211,1905493.70876,5775697.27086,16594634.4119,34501600.4653,-718221.749378,12352125.9569,0.0,-47252.5567396,0.295211135122,298727.724185
812111,635164.569588,1925232.42362,5531544.80398,11500533.4884,-239407.249793,4117375.31897,0.0,-15750.8522465,0.0984037117074,99575.9080618
812112,635164.569588,1925232.42362,5531544.80398,11500533.4884,-239407.249793,4117375.31897,0.0,-15750.8522465,0.0984037117074,99575.9080618
812113,635164.569588,1925232.42362,5531544.80398,11500533.4884,-239407.249793,4117375.31897,0.0,-15750.8522465,0.0984037117074,99575.9080618
81219,1905493.70876,5775697.27086,16594634.4119,34501600.4653,-718221.749378,12352125.9569,0.0,-47252.5567396,0.295211135122,298727.724185
812191,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
812199,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
8122,3810987.41753,11551394.5417,33189268.8239,69003200.9306,-1436443.49876,24704251.9138,0.0,-94505.1134792,0.590422270244,597455.448371
81221,1905493.70876,5775697.27086,16594634.4119,34501600.4653,-718221.749378,12352125.9569,0.0,-47252.5567396,0.295211135122,298727.724185
812210,1905493.70876,5775697.27086,16594634.4119,34501600.4653,-718221.749378,12352125.9569,0.0,-47252.5567396,0.295211135122,298727.724185
81222,1905493.70876,5775697.27086,16594634.4119,34501600.4653,-718221.749378,12352125.9569,0.0,-47252.5567396,0.295211135122,298727.724185
812220,1905493.70876,5775697.27086,16594634.4119,34501600.4653,-718221.749378,12352125.9569,0.0,-47252.5567396,0.295211135122,298727.724185
8123,3810987.41753,11551394.5417,33189268.8239,69003200.9306,-1436443.49876,24704251.9138,0.0,-94505.1134792,0.590422270244,597455.448371
81231,1270329.13918,3850464.84724,11063089.608,23001066.9769,-478814.499585,8234750.63793,0.0,-31501.7044931,0.196807423415,199151.816124
812310,1270329.13918,3850464.84724,11063089.608,23001066.9769,-478814.499585,8234750.63793,0.0,-31501.7044931,0.196807423415,199151.816124
81232,1270329.13918,3850464.84724,11063089.608,23001066.9769,-478814.499585,8234750.63793,0.0,-31501.7044931,0.196807423415,199151.816124
812320,1270329.13918,3850464.84724,11063089.608,23001066.9769,-478814.499585,8234750.63793,0.0,-31501.7044931,0.196807423415,199151.816124
81233,1270329.13918,3850464.84724,11063089.608,23001066.9769,-478814.499585,8234750.63793,0.0,-31501.7044931,0.196807423415,199151.816124
812331,635164.569588,1925232.42362,5531544.80398,11500533.4884,-239407.249793,4117375.31897,0.0,-15750.8522465,0.0984037117074,99575.9080618
812332,635164.569588,1925232.42362,5531544.80398,11500533.4884,-239407.249793,4117375.31897,0.0,-15750.8522465,0.0984037117074,99575.9080618
8129,3810987.41753,11551394.5417,33189268.8239,69003200.9306,-1436443.49876,24704251.9138,0.0,-94505.1134792,0.590422270244,597455.448371
81291,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
812910,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
81292,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
812921,476373.427191,1443924.31772,4148658.60298,8625400.11633,-179555.437344,3088031.48922,0.0,-11813.1391849,0.0738027837805,74681.9310463
812922,476373.427191,1443924.31772,4148658.60298,8625400.11633,-179555.437344,3088031.48922,0.0,-11813.1391849,0.0738027837805,74681.9310463
81293,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
812930,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
81299,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
812990,952746.854382,2887848.63543,8297317.20597,17250800.2327,-359110.874689,6176062.97845,0.0,-23626.2783698,0.147605567561,149363.862093
